"Timestamp (Africa/Kigali)","Battery Monitor State of Charge (%)","Battery Monitor Discharged Energy (kWh)","Battery Monitor Charged Energy (kWh)","Solar Charger Battery Power (W)","Solar Charger PV Power (W)","System Overview AC Consumption (W)","System Overview Battery Power (W)"
2019-11-07 23:16:00,88.1,169.84,NA,0,0,189,-211.806
2019-11-07 23:31:00,85.9,170.03,NA,0,0,1685,-1883.035034
2019-11-07 23:46:00,84.6,170.15,NA,0,0,190,-211.091995
2019-11-08 00:01:00,84.2,170.2,NA,0,0,93,-105.882004
2019-11-08 00:16:00,84.1,170.21,NA,0,0,33,-45.530998
2019-11-08 00:31:00,84.1,170.22,NA,0,0,33,-45.521999
2019-11-08 00:46:00,84,170.24,NA,0,0,32,-45.513
2019-11-08 01:01:00,83.9,170.25,NA,0,0,32,-45.494999
2019-11-08 01:16:00,83.9,170.26,NA,0,0,33,-45.477001
2019-11-08 01:31:00,83.8,170.27,NA,0,0,32,-45.477001
2019-11-08 01:46:00,83.8,170.28,NA,0,0,32,-45.459
2019-11-08 02:01:00,83.7,170.29,NA,0,0,32,-45.450001
2019-11-08 02:16:00,83.7,170.3,NA,0,0,33,-45.441002
2019-11-08 02:31:00,83.6,170.31,NA,0,0,33,-45.431999
2019-11-08 02:46:00,83.6,170.32,NA,0,0,34,-45.414001
2019-11-08 03:01:00,83.5,170.34,NA,0,0,32,-45.414001
2019-11-08 03:16:00,83.5,170.35,NA,0,0,32,-45.404999
2019-11-08 03:31:00,83.4,170.36,NA,0,0,32,-45.396
2019-11-08 03:46:00,83.4,170.37,NA,0,0,32,-45.387001
2019-11-08 04:01:00,83.3,170.38,NA,0,0,31,-45.377998
2019-11-08 04:16:00,83.2,170.39,NA,0,0,32,-45.368999
2019-11-08 04:31:00,83.2,170.4,NA,0,0,32,-45.360001
2019-11-08 04:46:00,83.1,170.41,NA,0,0,34,-45.341999
2019-11-08 05:01:00,83.1,170.42,NA,0,0,32,-45.341999
2019-11-08 05:16:00,83,170.43,NA,0,0,32,-45.333
2019-11-08 05:31:00,83,170.45,NA,0,0,33,-45.324001
2019-11-08 05:41:00,82.9,NA,NA,0,2,35,-45.314999
2019-11-08 05:41:00,82.9,NA,NA,0,0,35,-45.314999
2019-11-08 05:41:00,82.9,NA,NA,0,5,35,-50.349998
2019-11-08 05:46:00,82.9,170.46,NA,0,3,35,-45.306
2019-11-08 06:01:00,82.9,170.47,NA,15,15,41,-40.287998
2019-11-08 06:16:00,82.8,170.48,NA,20,23,39,-30.24
2019-11-08 06:31:00,82.8,NA,NA,61,65,38,10.134
2019-11-08 06:46:00,82.8,NA,NA,40,43,43,-15.177
2019-11-08 07:01:00,82.8,170.49,NA,51,52,47,-10.104
2019-11-08 07:16:00,82.8,NA,191.31,102,106,50,40.751999
2019-11-08 07:31:00,83,NA,191.33,214,229,50,156.509995
2019-11-08 07:46:00,83.5,NA,191.4,295,307,51,236.744995
2019-11-08 08:01:00,84,NA,191.46,179,192,52,131.425003
2019-11-08 08:16:00,85.1,NA,191.62,702,720,51,632.125977
2019-11-08 08:31:00,86.5,NA,191.81,1052,1100,50,1062.907959
2019-11-08 08:46:00,88.1,NA,192.02,953,951,50,821.591003
2019-11-08 09:01:00,89.6,NA,192.24,1011,1028,50,900.523987
2019-11-08 09:16:00,91.4,NA,192.49,1127,1134,56,1025.897949
2019-11-08 09:22:00,92,NA,192.58,1374,1398,56,1267.397949
2019-11-08 09:22:00,92.1,NA,192.6,1275,1303,56,1187.973022
2019-11-08 09:27:00,92.7,NA,192.68,811,846,56,730.469971
2019-11-08 09:28:00,92.7,NA,192.69,1214,1227,58,1129.203979
2019-11-08 09:29:00,92.9,NA,192.71,864,899,58,742.632019
2019-11-08 09:31:00,93,NA,192.73,443,432,56,316.679993
2019-11-08 09:32:00,93,NA,192.74,1174,1184,55,1063.328003
2019-11-08 09:46:00,94.3,NA,192.93,804,827,55,728.853027
2019-11-08 09:47:00,94.4,NA,192.95,711,736,55,642.065979
2019-11-08 09:48:00,94.5,NA,192.96,862,856,55,765.450012
2019-11-08 09:49:00,94.5,NA,192.97,699,726,56,631.034973
2019-11-08 09:49:00,94.6,NA,NA,795,807,56,695.888
2019-11-08 09:51:00,94.7,NA,192.99,628,648,58,567.200012
2019-11-08 10:01:00,100,NA,193.07,659,672,55,578.124023
2019-11-08 10:01:00,100,NA,NA,649,661,55,568.161011
2019-11-08 10:01:00,100,NA,193.08,624,639,54,548.83197
2019-11-08 10:02:00,100,NA,NA,636,649,53,555.906982
2019-11-08 10:16:00,100,NA,193.2,523,539,52,459.200012
2019-11-08 10:22:00,100,NA,193.24,17,240,52,419.019989
2019-11-08 10:31:00,100,NA,193.28,363,373,109,231.084
2019-11-08 10:46:00,100,NA,193.33,325,339,105,203.610992
2019-11-08 11:01:00,100,NA,193.38,297,307,103,176.063995
2019-11-08 11:16:00,100,NA,193.42,281,289,105,159.557999
2019-11-08 11:31:00,100,NA,193.46,264,270,102,143.052002
2019-11-08 11:46:00,100,NA,193.49,248,257,104,126.569
2019-11-08 12:01:00,100,NA,193.52,231,238,100,110.040001
2019-11-08 12:16:00,100,NA,193.55,231,236,107,110.080002
2019-11-08 12:31:00,100,NA,193.57,220,226,107,93.533997
2019-11-08 12:33:00,100,NA,193.58,192,198,106,65.82
2019-11-08 12:36:00,100,NA,NA,147,152,103,21.743999
2019-11-08 12:46:00,100,NA,NA,116,117,102,-15.879
2019-11-08 12:56:00,100,NA,193.59,304,308,105,177.723007
2019-11-08 12:57:00,100,NA,NA,281,286,102,155.033997
2019-11-08 13:01:00,100,NA,193.6,264,270,106,137.807999
2019-11-08 13:12:00,100,NA,193.63,247,251,109,114.800003
2019-11-08 13:16:00,100,NA,NA,193,201,109,66.036003
2019-11-08 13:31:00,100,NA,193.65,193,202,108,71.539001
2019-11-08 13:32:00,100,NA,NA,175,172,109,43.855999
2019-11-08 13:34:00,100,NA,NA,119,123,108,-10.86
2019-11-08 13:46:00,99.9,170.51,NA,31,36,101,-83.375999
2019-11-08 14:01:00,99.8,170.53,NA,26,29,105,-93.365997
2019-11-08 14:16:00,99.7,170.54,NA,94,97,107,-26.075001
2019-11-08 14:31:00,99.7,NA,NA,110,113,103,-10.46
2019-11-08 14:46:00,99.7,170.55,NA,94,94,102,-26.055
2019-11-08 15:01:00,99.7,170.56,NA,89,97,100,-20.84
2019-11-08 15:16:00,99.6,NA,NA,115,114,104,-10.452
2019-11-08 15:31:00,99.6,NA,NA,131,137,103,15.726
2019-11-08 15:46:00,100,NA,193.66,209,212,101,91.000999
2019-11-08 16:01:00,100,NA,193.69,219,228,102,98.603996
2019-11-08 16:16:00,100,NA,193.7,184,189,131,32.514
2019-11-08 16:31:00,100,NA,193.71,155,164,117,26.780001
2019-11-08 16:46:00,100,NA,NA,138,140,117,0
2019-11-08 17:01:00,100,NA,NA,99,107,111,-26.165001
2019-11-08 17:16:00,99.9,170.58,NA,52,56,118,-82.720001
2019-11-08 17:31:00,99.8,170.6,NA,10,15,114,-118.403999
2019-11-08 17:46:00,99.6,170.64,NA,0,1,139,-154.020004
2019-11-08 17:56:00,99.4,NA,NA,0,1,150,-169.257004
2019-11-08 17:56:00,99.4,170.67,NA,0,1,150,-169.257004
2019-11-08 18:01:00,99.3,170.68,NA,0,0,152,-174.386002
2019-11-08 18:16:00,99,170.72,NA,0,0,149,-169.223999
2019-11-08 18:31:00,98.7,170.76,NA,0,0,146,-164.031998
2019-11-08 18:46:00,98.4,170.81,NA,0,0,169,-189.403
2019-11-08 19:01:00,98.2,170.84,NA,0,0,159,-194.712006
2019-11-08 19:16:00,97.8,170.9,NA,0,0,205,-224.707993
2019-11-08 19:31:00,97.4,170.96,NA,0,0,207,-229.679993
2019-11-08 19:46:00,97,171.01,NA,0,0,209,-234.645996
2019-11-08 20:01:00,96.6,171.07,NA,0,0,206,-224.311996
2019-11-08 20:16:00,96.4,171.1,NA,0,0,58,-71.889999
2019-11-08 20:31:00,96.3,171.12,NA,0,0,57,-76.980003
2019-11-08 20:46:00,96.2,171.14,NA,0,0,60,-71.82
2019-11-08 21:01:00,96.1,171.16,NA,0,0,60,-71.778
2019-11-08 21:16:00,96,171.18,NA,0,0,58,-71.75
2019-11-08 21:31:00,95.9,171.19,NA,0,0,56,-66.625
2019-11-08 21:46:00,95.8,171.21,NA,0,0,58,-66.598999
2019-11-08 22:01:00,95.7,171.23,NA,0,0,58,-71.694
2019-11-08 22:16:00,95.6,171.25,NA,0,0,56,-71.666
2019-11-08 22:31:00,95.5,171.27,NA,0,0,57,-71.638
2019-11-08 22:46:00,95.4,171.28,NA,0,0,55,-71.624001
2019-11-08 23:01:00,95.3,171.3,NA,0,0,56,-71.610001
2019-11-08 23:16:00,95.2,171.32,NA,0,0,57,-71.582001
2019-11-08 23:31:00,95.1,171.34,NA,0,0,58,-71.554001
2019-11-08 23:46:00,95,171.36,NA,0,0,58,-71.540001
2019-11-09 00:01:00,94.9,171.37,NA,0,0,59,-71.526001
2019-11-09 00:16:00,94.8,171.39,NA,0,0,58,-71.512001
2019-11-09 00:31:00,94.7,171.41,NA,0,0,55,-71.484001
2019-11-09 00:46:00,94.6,171.43,NA,0,0,56,-71.456001
2019-11-09 01:01:00,94.5,171.45,NA,0,0,56,-71.456001
2019-11-09 01:16:00,94.4,171.46,NA,0,0,57,-71.442001
2019-11-09 01:31:00,94.4,171.48,NA,0,0,55,-66.325996
2019-11-09 01:46:00,94.3,171.5,NA,0,0,56,-66.300003
2019-11-09 02:01:00,94.2,171.52,NA,0,0,58,-71.372002
2019-11-09 02:16:00,94.1,171.53,NA,0,0,54,-66.287003
2019-11-09 02:31:00,94,171.55,NA,0,0,55,-66.261002
2019-11-09 02:46:00,93.9,171.57,NA,0,0,54,-66.248001
2019-11-09 03:01:00,93.8,171.58,NA,0,0,56,-66.222
2019-11-09 03:16:00,93.7,171.6,NA,0,0,55,-71.302002
2019-11-09 03:31:00,93.6,171.62,NA,0,0,51,-61.116001
2019-11-09 03:46:00,93.6,171.63,NA,0,0,54,-71.260002
2019-11-09 04:01:00,93.5,171.65,NA,0,0,54,-66.156998
2019-11-09 04:16:00,93.4,171.67,NA,0,0,54,-66.143997
2019-11-09 04:31:00,93.3,171.68,NA,0,0,62,-76.275002
2019-11-09 04:46:00,93.2,171.7,NA,0,0,55,-66.105003
2019-11-09 05:01:00,93.1,171.72,NA,0,0,54,-66.092003
2019-11-09 05:16:00,93,171.73,NA,0,0,54,-66.079002
2019-11-09 05:30:00,92.9,171.75,NA,0,2,54,-66.066002
2019-11-09 05:30:00,92.9,NA,NA,0,4,53,-66.053001
2019-11-09 05:31:00,92.9,NA,NA,0,5,52,-66.066002
2019-11-09 05:46:00,92.9,171.76,NA,20,22,32,-25.48
2019-11-09 06:01:00,92.9,171.77,NA,72,78,33,25.684999
2019-11-09 06:16:00,92.9,NA,193.73,146,152,40,88.485001
2019-11-09 06:31:00,93.1,NA,193.76,248,256,42,195.397003
2019-11-09 06:46:00,100,NA,193.82,353,365,41,299.320007
2019-11-09 07:01:00,100,NA,193.91,487,497,46,426.915985
2019-11-09 07:16:00,100,NA,194.01,161,163,47,101.668999
2019-11-09 07:31:00,100,NA,194.15,696,706,47,622.377014
2019-11-09 07:34:00,100,NA,194.19,717,732,44,654.349976
2019-11-09 07:37:00,100,NA,194.21,729,745,46,659.640015
2019-11-09 07:46:00,100,NA,194.31,633,650,46,569.052002
2019-11-09 07:51:00,100,NA,194.35,565,580,46,496.596008
2019-11-09 07:51:00,100,NA,NA,670,681,46,593.216003
2019-11-09 07:51:00,100,NA,194.36,447,472,44,413.983002
2019-11-09 07:52:00,100,NA,NA,657,660,47,570.400024
2019-11-09 07:52:00,100,NA,NA,438,431,46,359.488007
2019-11-09 07:53:00,100,NA,NA,666,671,46,585.143005
2019-11-09 07:53:00,100,NA,194.37,426,433,46,358.783997
2019-11-09 07:53:00,100,NA,NA,745,742,46,651.054016
2019-11-09 07:53:00,100,NA,NA,312,329,47,261.790009
2019-11-09 07:53:00,100,NA,NA,740,721,47,625.02002
2019-11-09 07:54:00,100,NA,NA,283,277,46,210.557999
2019-11-09 07:54:00,100,NA,NA,739,747,46,663.52002
2019-11-09 07:54:00,100,NA,194.38,277,290,47,221.679993
2019-11-09 07:55:00,100,NA,NA,722,718,46,640.976013
2019-11-09 07:55:00,100,NA,NA,294,305,46,233.016006
2019-11-09 07:55:00,100,NA,NA,776,767,44,696.254028
2019-11-09 08:01:00,100,NA,194.43,524,538,46,459.920013
2019-11-09 08:09:00,100,NA,194.48,946,968,1533,-770.705994
2019-11-09 08:10:00,99.9,171.78,NA,950,972,1517,-741.883972
2019-11-09 08:16:00,99.1,171.86,NA,982,1004,1531,-727.440979
2019-11-09 08:18:00,99.3,NA,194.51,993,1020,57,921.724976
2019-11-09 08:19:00,99.4,NA,194.52,846,865,57,770.5
2019-11-09 08:31:00,100,NA,194.62,466,478,57,391
2019-11-09 08:43:00,100,NA,194.7,495,506,128,344.880005
2019-11-09 08:46:00,100,NA,NA,358,366,125,214.929001
2019-11-09 08:50:00,100,NA,194.72,1111,1135,1624,-706.221008
2019-11-09 08:51:00,99.9,171.88,NA,1141,1166,1601,-647.125
2019-11-09 08:52:00,99.9,NA,194.73,1139,1169,125,991.104004
2019-11-09 08:53:00,100,NA,NA,622,637,127,477.415985
2019-11-09 09:01:00,100,NA,194.78,454,464,125,304.696991
2019-11-09 09:08:00,100,NA,194.81,437,449,127,287.450012
2019-11-09 09:16:00,100,NA,194.83,320,330,127,176.352005
2019-11-09 09:31:00,100,NA,194.88,298,304,122,159.819
2019-11-09 09:46:00,100,NA,194.91,281,289,120,143.285995
2019-11-09 10:01:00,100,NA,194.95,270,276,124,126.752998
2019-11-09 10:16:00,100,NA,194.98,254,263,120,121.264
2019-11-09 10:31:00,100,NA,195.01,254,262,127,110.239998
2019-11-09 10:46:00,100,NA,195.03,237,243,119,104.709
2019-11-09 11:01:00,100,NA,195.06,226,237,124,93.704002
2019-11-09 11:16:00,100,NA,195.08,220,229,121,82.665001
2019-11-09 11:31:00,100,NA,195.1,215,223,116,77.153999
2019-11-09 11:46:00,100,NA,195.12,204,214,118,77.181999
2019-11-09 12:01:00,100,NA,195.14,204,209,118,66.143997
2019-11-09 12:16:00,100,NA,195.16,193,200,117,60.632
2019-11-09 12:31:00,100,NA,195.17,209,215,134,55.119999
2019-11-09 12:46:00,100,NA,195.18,132,135,71,49.617001
2019-11-09 13:01:00,100,NA,195.2,121,126,66,44.096001
2019-11-09 13:16:00,100,NA,195.21,121,124,66,44.096001
2019-11-09 13:31:00,100,NA,195.22,171,179,115,38.584
2019-11-09 13:43:00,100,NA,NA,143,161,114,27.434999
2019-11-09 13:44:00,100,NA,NA,263,268,113,125.902
2019-11-09 13:46:00,100,NA,NA,171,179,121,33.071999
2019-11-09 14:01:00,100,NA,195.23,171,174,119,33.071999
2019-11-09 14:05:00,100,NA,195.24,165,169,120,27.445
2019-11-09 14:05:00,100,NA,NA,319,296,121,159.615997
2019-11-09 14:05:00,100,NA,NA,148,156,118,10.96
2019-11-09 14:06:00,100,NA,NA,230,222,120,87.568001
2019-11-09 14:16:00,100,NA,NA,165,170,118,33.077999
2019-11-09 14:31:00,100,NA,195.25,165,173,121,27.565001
2019-11-09 14:42:00,100,NA,NA,159,165,124,21.948
2019-11-09 14:43:00,100,NA,NA,156,165,126,10.784
2019-11-09 14:46:00,100,NA,NA,174,188,127,38.143002
2019-11-09 14:48:00,100,NA,195.26,235,242,126,86.114998
2019-11-09 14:48:00,100,NA,NA,236,242,127,86.190002
2019-11-09 15:01:00,100,NA,195.27,201,207,128,51.758999
2019-11-09 15:03:00,100,NA,NA,201,208,130,51.758999
2019-11-09 15:16:00,100,NA,195.28,165,170,126,22.052
2019-11-09 15:31:00,100,NA,NA,165,170,124,22.048
2019-11-09 15:46:00,100,NA,195.29,154,161,116,22.048
2019-11-09 16:01:00,100,NA,NA,149,156,111,22.048
2019-11-09 16:16:00,100,NA,195.3,149,153,106,22.048
2019-11-09 16:19:00,100,NA,NA,137,143,113,5.479
2019-11-09 16:20:00,100,NA,NA,146,150,113,10.782
2019-11-09 16:31:00,100,171.89,NA,95,96,120,-47.394001
2019-11-09 16:46:00,99.9,171.9,NA,62,72,119,-67.275002
2019-11-09 17:01:00,99.8,171.92,NA,46,49,119,-87.600998
2019-11-09 17:16:00,99.7,171.94,NA,21,31,112,-102.879997
2019-11-09 17:31:00,99.5,171.97,NA,10,14,110,-118.127998
2019-11-09 17:46:00,99.2,172.02,NA,0,1,217,-239.794006
2019-11-09 17:57:00,98.9,172.06,NA,0,1,216,-239.794006
2019-11-09 18:01:00,98.7,172.08,NA,0,0,234,-259.946991
2019-11-09 18:16:00,98.2,172.15,NA,0,0,233,-259.895996
2019-11-09 18:31:00,97.8,172.21,NA,0,0,226,-249.654999
2019-11-09 18:46:00,97.4,172.26,NA,0,0,164,-183.815994
2019-11-09 19:01:00,97.1,172.31,NA,0,0,185,-203.880005
2019-11-09 19:16:00,96.7,172.36,NA,0,0,186,-208.854004
2019-11-09 19:31:00,96.4,172.41,NA,0,0,196,-218.740997
2019-11-09 19:46:00,96,172.47,NA,0,0,203,-223.608002
2019-11-09 20:01:00,95.6,172.52,NA,0,0,192,-213.317993
2019-11-09 20:16:00,95.2,172.58,NA,0,0,196,-218.182007
2019-11-09 20:31:00,94.8,172.63,NA,0,0,199,-223.035995
2019-11-09 20:46:00,94.1,172.71,NA,0,0,1688,-1894.199951
2019-11-09 21:01:00,91.3,172.95,NA,0,0,196,-222.727997
2019-11-09 21:16:00,89.1,173.13,NA,0,0,185,-210.839996
2019-11-09 21:31:00,88.6,173.19,NA,0,0,95,-111.584
2019-11-09 21:46:00,88.5,173.22,NA,0,0,95,-111.517998
2019-11-09 22:01:00,88.3,173.24,NA,0,0,45,-55.825001
2019-11-09 22:16:00,88.3,173.26,NA,0,0,62,-76.125
2019-11-09 22:31:00,88.2,173.28,NA,0,0,61,-76.095001
2019-11-09 22:46:00,88.1,173.3,NA,0,0,63,-76.080002
2019-11-09 23:01:00,88,173.31,NA,0,0,64,-81.103996
2019-11-09 23:16:00,87.8,173.33,NA,0,0,62,-76.035004
2019-11-09 23:31:00,87.7,173.35,NA,0,0,62,-76.004997
2019-11-09 23:46:00,87.6,173.37,NA,0,0,63,-81.040001
2019-11-10 00:01:00,87.5,173.39,NA,0,0,64,-75.959999
2019-11-10 00:16:00,87.4,173.41,NA,0,0,57,-65.845001
2019-11-10 00:31:00,87.3,173.43,NA,0,0,55,-70.896004
2019-11-10 00:46:00,87.3,173.44,NA,0,0,58,-70.867996
2019-11-10 01:01:00,87.2,173.46,NA,0,0,56,-70.867996
2019-11-10 01:16:00,87.1,173.48,NA,0,0,55,-70.853996
2019-11-10 01:31:00,87,173.5,NA,0,0,56,-70.825996
2019-11-10 01:46:00,86.9,173.51,NA,0,0,58,-70.811996
2019-11-10 02:01:00,86.8,173.53,NA,0,0,55,-65.753998
2019-11-10 02:16:00,86.7,173.55,NA,0,0,54,-65.740997
2019-11-10 02:31:00,86.6,173.56,NA,0,0,56,-70.769997
2019-11-10 02:46:00,86.5,173.58,NA,0,0,53,-65.714996
2019-11-10 03:01:00,86.4,173.6,NA,0,0,53,-65.702003
2019-11-10 03:16:00,86.3,173.61,NA,0,0,53,-65.689003
2019-11-10 03:31:00,86.2,173.63,NA,0,0,55,-70.713997
2019-11-10 03:46:00,86.2,173.65,NA,0,0,52,-65.663002
2019-11-10 04:01:00,86.1,173.66,NA,0,0,53,-65.637001
2019-11-10 04:16:00,86,173.68,NA,0,0,53,-65.624001
2019-11-10 04:31:00,85.9,173.7,NA,0,0,54,-65.598
2019-11-10 04:46:00,85.8,173.71,NA,0,0,53,-65.598
2019-11-10 05:01:00,85.7,173.73,NA,0,0,61,-75.629997
2019-11-10 05:16:00,85.6,173.75,NA,0,0,62,-75.614998
2019-11-10 05:27:00,85.5,173.76,NA,5,2,70,-80.592003
2019-11-10 05:27:00,85.5,NA,NA,5,5,69,-85.628998
2019-11-10 05:31:00,85.5,173.77,NA,0,4,69,-80.592003
2019-11-10 05:46:00,85.4,173.78,NA,15,16,42,-45.450001
2019-11-10 06:01:00,85.4,173.79,NA,46,47,48,-15.192
2019-11-10 06:16:00,85.4,173.8,NA,106,113,113,-20.252001
2019-11-10 06:31:00,85.4,NA,195.31,232,247,112,108.402
2019-11-10 06:46:00,85.6,NA,195.33,358,368,122,212.626007
2019-11-10 07:01:00,82.5,174.06,195.34,234,241,1532,-1475.912964
2019-11-10 07:16:00,81.2,174.18,195.36,153,161,55,86.955002
2019-11-10 07:31:00,81.5,NA,195.39,234,237,57,161.509995
2019-11-10 07:46:00,81.6,NA,195.41,57,61,52,-5.148
2019-11-10 08:01:00,81.9,NA,195.44,347,357,52,283.824005
2019-11-10 08:16:00,82.4,NA,195.51,808,820,115,659.059998
2019-11-10 08:31:00,83.6,NA,195.66,672,681,114,506.350006
2019-11-10 08:46:00,100,NA,195.85,505,514,111,371.769989
2019-11-10 09:01:00,100,NA,195.98,610,622,112,476.149994
2019-11-10 09:16:00,100,NA,196.11,453,463,114,314.470001
2019-11-10 09:31:00,100,NA,196.26,829,851,47,763.840027
2019-11-10 09:43:00,100,NA,196.46,1735,1761,46,1615.364014
2019-11-10 09:43:00,100,NA,196.47,1503,1528,45,1405.416016
2019-11-10 09:44:00,100,NA,196.48,1613,1643,46,1540.619995
2019-11-10 09:44:00,100,NA,NA,1444,1482,45,1364.160034
2019-11-10 09:46:00,100,NA,196.52,929,954,45,867.047974
2019-11-10 09:46:00,100,NA,196.53,1585,1590,46,1519.391968
2019-11-10 09:47:00,100,NA,196.54,1250,1294,45,1145.732056
2019-11-10 09:48:00,100,NA,196.55,1512,1546,45,1449.689941
2019-11-10 09:48:00,100,NA,196.56,1486,1518,46,1398.608032
2019-11-10 09:51:00,100,NA,196.63,1061,1078,45,980.664001
2019-11-10 09:51:00,100,NA,196.64,1359,1383,46,1271.991943
2019-11-10 09:52:00,100,NA,196.65,1182,1219,46,1148.975952
2019-11-10 09:53:00,100,NA,196.66,1345,1310,45,1087.362061
2019-11-10 09:53:00,100,NA,NA,1154,1179,45,1079.723022
2019-11-10 09:53:00,100,NA,196.67,1363,1376,45,1277.248047
2019-11-10 09:54:00,100,NA,196.69,1028,1058,45,953.666992
2019-11-10 09:54:00,100,NA,196.7,1288,1309,45,1214.124023
2019-11-10 09:55:00,100,NA,NA,1088,1112,45,1013.140015
2019-11-10 09:55:00,100,NA,NA,1246,1265,45,1171.780029
2019-11-10 09:55:00,100,NA,196.71,1117,1133,45,1048.949951
2019-11-10 09:55:00,100,NA,NA,1276,1284,45,1221.555054
2019-11-10 09:56:00,100,NA,196.73,1024,1050,45,949.703979
2019-11-10 09:57:00,100,NA,196.74,1254,1254,45,1147.709961
2019-11-10 09:57:00,100,NA,196.75,1050,1076,45,981.429016
2019-11-10 09:58:00,100,NA,196.76,1191,1215,45,1114.814941
2019-11-10 09:59:00,100,NA,196.78,1013,1045,45,955.583984
2019-11-10 10:00:00,100,NA,196.8,1116,1142,45,1046.394043
2019-11-10 10:00:00,100,NA,NA,896,921,45,833.83197
2019-11-10 10:01:00,100,NA,NA,841,863,44,773.765991
2019-11-10 10:01:00,100,NA,196.81,1120,1126,44,1026.900024
2019-11-10 10:02:00,100,NA,196.82,991,1017,47,921.942017
2019-11-10 10:02:00,100,NA,NA,1091,1073,47,981.60199
2019-11-10 10:04:00,100,NA,196.86,953,976,45,883.655029
2019-11-10 10:05:00,100,NA,196.87,1008,1046,44,944.130005
2019-11-10 10:06:00,100,NA,196.88,912,934,44,854.849976
2019-11-10 10:12:00,100,NA,196.95,919,936,44,850.19397
2019-11-10 10:16:00,100,NA,196.99,803,822,42,739.685974
2019-11-10 10:31:00,100,NA,197.16,637,653,43,573.5
2019-11-10 10:31:00,100,NA,NA,598,615,42,535.424011
2019-11-10 10:34:00,100,NA,197.18,619,633,43,549.40802
2019-11-10 10:46:00,100,NA,197.28,522,535,43,458.720001
2019-11-10 10:48:00,100,NA,197.3,498,514,42,440.131989
2019-11-10 10:48:00,100,NA,NA,0,124,42,428.108002
2019-11-10 11:01:00,100,NA,197.35,280,287,42,225.376999
2019-11-10 11:16:00,100,NA,197.4,247,257,42,192.395004
2019-11-10 11:31:00,100,NA,197.44,225,231,42,170.406998
2019-11-10 11:33:00,100,NA,197.45,208,209,43,148.095001
2019-11-10 11:35:00,100,NA,NA,219,226,42,164.580002
2019-11-10 11:46:00,100,NA,197.48,203,212,42,153.944
2019-11-10 12:01:00,100,NA,197.52,198,206,47,142.947998
2019-11-10 12:16:00,100,NA,197.55,181,190,44,126.431
2019-11-10 12:31:00,100,NA,197.58,170,178,43,115.436996
2019-11-10 12:46:00,100,NA,197.61,236,244,108,109.940002
2019-11-10 13:01:00,100,NA,197.64,225,231,107,98.945999
2019-11-10 13:16:00,100,NA,197.66,214,222,107,87.952003
2019-11-10 13:31:00,100,NA,197.68,214,222,109,87.952003
2019-11-10 13:46:00,100,NA,197.7,198,208,108,82.470001
2019-11-10 14:01:00,100,NA,197.72,214,218,117,71.460999
2019-11-10 14:16:00,100,NA,197.74,204,208,114,65.963997
2019-11-10 14:31:00,100,NA,197.76,203,209,121,60.466999
2019-11-10 14:46:00,100,NA,197.77,204,212,127,54.970001
2019-11-10 15:01:00,100,NA,197.78,192,199,122,49.473
2019-11-10 15:16:00,100,NA,197.8,187,189,116,43.976002
2019-11-10 15:31:00,100,NA,197.81,187,195,129,38.486
2019-11-10 15:46:00,100,NA,197.82,187,194,131,38.486
2019-11-10 15:55:00,100,NA,NA,197,203,144,32.868
2019-11-10 15:56:00,100,NA,NA,195,200,139,32.549999
2019-11-10 16:01:00,100,NA,NA,173,179,135,16.212
2019-11-10 16:16:00,100,NA,NA,106,99,138,-73.947998
2019-11-10 16:31:00,99.9,174.2,NA,94,100,142,-62.424
2019-11-10 16:46:00,99.8,174.22,NA,67,72,141,-103.400002
2019-11-10 17:01:00,99.7,174.24,NA,52,56,138,-103.220001
2019-11-10 17:16:00,99.5,174.27,NA,26,27,129,-123.624001
2019-11-10 17:31:00,99.3,174.3,NA,10,13,135,-143.947998
2019-11-10 17:46:00,99.1,174.34,NA,0,3,136,-154.050003
2019-11-10 17:56:00,98.8,174.38,NA,0,2,186,-209.878998
2019-11-10 18:01:00,98.7,174.39,NA,0,0,193,-214.914001
2019-11-10 18:16:00,98.3,174.45,NA,0,0,208,-230.039993
2019-11-10 18:31:00,97.9,174.5,NA,0,0,199,-219.815994
2019-11-10 18:46:00,97.5,174.56,NA,0,0,195,-219.729996
2019-11-10 19:01:00,97.2,174.61,NA,0,0,191,-214.535995
2019-11-10 19:16:00,96.8,174.66,NA,0,0,188,-209.345993
2019-11-10 19:31:00,96.4,174.71,NA,0,0,168,-188.959
2019-11-10 19:46:00,96.1,174.76,NA,0,0,172,-193.951996
2019-11-10 20:01:00,95.8,174.81,NA,0,0,173,-193.837997
2019-11-10 20:16:00,94.9,174.9,NA,0,0,1651,-1852.047974
2019-11-10 20:31:00,92.3,175.12,NA,0,0,1692,-1885.187988
2019-11-10 20:46:00,91.2,175.23,NA,0,0,1676,-1863.510986
2019-11-10 21:01:00,90,175.35,NA,0,0,195,-218.225006
2019-11-10 21:16:00,89.7,175.4,NA,0,0,65,-81.552002
2019-11-10 21:31:00,89.6,175.42,NA,0,0,66,-76.470001
2019-11-10 21:46:00,89.5,175.44,NA,0,0,65,-76.440002
2019-11-10 22:01:00,89.4,175.46,NA,0,0,69,-81.472
2019-11-10 22:16:00,89.3,175.48,NA,0,0,67,-81.456001
2019-11-10 22:31:00,89.2,175.49,NA,0,0,57,-71.288002
